CatchIDN,DwnCatchIDN,Watershed,rep_x,rep_y
7425,7929,Santa Ana River,-117.7559102345412,33.87483166119992
7426,7739,Santa Ana River,-117.88413897893048,33.79056490157218
7427,6665,Santa Ana River,-117.78890074620266,33.888367662969635
7428,7885,Santa Ana River,-117.8018572335389,33.88409427481248
7429,6613,Santa Ana River,-117.80054576208221,33.89229923088447
7430,6602,Santa Ana River,-117.80036929256616,33.873293526802705
7431,7783,Santa Ana River,-117.94010226766807,33.66516797672577
7432,6662,Santa Ana River,-117.79144800124001,33.90556842263342
7433,6627,Santa Ana River,-117.80298075391428,33.90379226180811
7434,7040,Santa Ana River,-117.81481180443691,33.91069259303653
7435,6658,Santa Ana River,-117.81035752303441,33.908807670609605
7436,7082,Santa Ana River,-117.81278968737313,33.889570591581546
7437,6606,Santa Ana River,-117.83311966334891,33.8901338292131
7438,7835,Santa Ana River,-117.84367706168466,33.89788879404516
7439,7836,Santa Ana River,-117.8498694594389,33.89354865989269
7440,7887,Santa Ana River,-117.84575059585076,33.88166268266008
7441,7888,Santa Ana River,-117.85110555302734,33.87888382479183
7442,7568,Santa Ana River,-117.85343801400236,33.873226525630145
7443,6255,Santa Ana River,-117.96892820341459,33.656335309104676
7444,7059,Santa Ana River,-117.95930496703411,33.713445257378126
7445,6367,Santa Ana River,-117.94210847013784,33.70669434595143
7446,7965,Santa Ana River,-117.93482762849487,33.70803681487547
6958,7159,Santa Ana River,-117.76478986579343,33.907813751905096
7159,7385,Santa Ana River,-117.76185481650128,33.90433527256084
7447,7768,Santa Ana River,-117.9525050975005,33.69953229491877
7448,7767,Santa Ana River,-117.9569024141497,33.69140050206176
7449,7800,Santa Ana River,-117.90460454307053,33.68776255912891
7450,7955,Santa Ana River,-117.92346599595683,33.67706216828552
7451,7726,Santa Ana River,-117.94849659124179,33.64714815075995
7452,7935,Santa Ana River,-117.71509355006053,33.874242692466346
7453,6825,Santa Ana River,-117.77970794917577,33.87301316813006
7454,6934,Santa Ana River,-117.78013083792533,33.8788279119273
7455,7753,Santa Ana River,-117.77174255448429,33.86661380296316
7456,6864,Santa Ana River,-117.86161673594825,33.848178024662325
7457,7741,Santa Ana River,-117.875214630214,33.79411060626901
7458,7740,Santa Ana River,-117.8865711231389,33.78886371847261
7459,7737,Santa Ana River,-117.8821211288834,33.781230347104746
7460,7732,Santa Ana River,-117.90001317987162,33.762470703732816
7461,6950,Santa Ana River,-117.90889140153118,33.74903863020552
7462,7754,Santa Ana River,-117.74274758801893,33.875526169267715
7463,7935,Santa Ana River,-117.71887683443103,33.86835451587153
7464,7723,Santa Ana River,-117.76076149987998,33.86816349831016
7465,7751,Santa Ana River,-117.78755391894705,33.85602347653776
7466,7753,Santa Ana River,-117.7692338969205,33.86258661603629
7467,7899,Santa Ana River,-117.77708901423276,33.84261018517813
7468,6807,Santa Ana River,-117.79617928800675,33.84841239198376
7469,7510,Santa Ana River,-117.8507962700795,33.82975166910188
7470,7117,Santa Ana River,-117.85987193025667,33.82453749121668
7471,7736,Santa Ana River,-117.8927144094653,33.77655553880638
7472,7880,Santa Ana River,-117.83877980525727,33.82116296062428
7473,7590,Santa Ana River,-117.92239684228267,33.654343535994016
7474,7770,Santa Ana River,-117.94401060178745,33.70104010300539
7475,7748,Santa Ana River,-117.82808852865551,33.84721675476453
7476,7883,Santa Ana River,-117.96812347471456,33.63852010497942
7477,6942,Santa Ana River,-117.83792638562318,33.93398741593599
7478,7477,Santa Ana River,-117.83317296948556,33.93802046514345
7479,7477,Santa Ana River,-117.82684250768011,33.94093725891094
7480,7937,Santa Ana River,-117.69287630173473,33.87340385576273
7481,7084,Santa Ana River,-117.70479428405281,33.87922111954346
7482,6954,Santa Ana River,-117.7004528591084,33.8870818639747
7483,7455,Santa Ana River,-117.77303517672519,33.86845183278743
7484,7752,Santa Ana River,-117.77554453267638,33.86550557179061
7485,6827,Santa Ana River,-117.7645936744216,33.8820599974777
7486,6812,Santa Ana River,-117.77361610017478,33.85743749177266
7487,7903,Santa Ana River,-117.7751757727907,33.855046363402636
7488,7674,Santa Ana River,-117.77319701183211,33.850649418966334
7489,7488,Santa Ana River,-117.77440083032275,33.84916590152798
7490,7492,Santa Ana River,-117.7835284130214,33.84973033647309
7491,7492,Santa Ana River,-117.78512020209007,33.848625359229544
7492,7158,Santa Ana River,-117.78640519216778,33.84844359621732
7493,7158,Santa Ana River,-117.78540097467479,33.8547024577766
7494,7465,Santa Ana River,-117.7886473413698,33.85286917482139
7495,7854,Santa Ana River,-117.80470247746129,33.8720619533086
7496,7498,Santa Ana River,-117.81183514907492,33.87512555957808
7497,7854,Santa Ana River,-117.80667454725372,33.87438260651204
7498,7854,Santa Ana River,-117.81233528422877,33.86999265004145
7499,7670,Santa Ana River,-117.79575695881901,33.86161247462434
7500,6796,Santa Ana River,-117.80099664402212,33.85905029937449
7501,7895,Santa Ana River,-117.79148807943798,33.86009084944253
7502,7110,Santa Ana River,-117.79961022766322,33.85682065510047
7503,7748,Santa Ana River,-117.81259140036494,33.85218847277184
7504,7505,Santa Ana River,-117.80344339376842,33.85242582374759
7505,6806,Santa Ana River,-117.80586057445461,33.85146940730766
7506,6791,Santa Ana River,-117.84340158986102,33.840425034068936
7507,6513,Santa Ana River,-117.8426096395245,33.83878528480284
7508,7510,Santa Ana River,-117.84777706997497,33.837666304662214
7509,7881,Santa Ana River,-117.85773652318919,33.830614849836955
7510,7714,Santa Ana River,-117.85008852504454,33.83294780330661
7511,7815,Santa Ana River,-117.85883410920884,33.82870108905388
7512,7439,Santa Ana River,-117.8515792861852,33.89187848127709
7513,7850,Santa Ana River,-117.82712515266903,33.86703768959828
7514,7826,Santa Ana River,-117.85249659233628,33.86114591609139
7515,7049,Santa Ana River,-117.86945670818356,33.84561544868693
7516,7033,Santa Ana River,-117.86799714078879,33.84301715901712
7517,6471,Santa Ana River,-117.88127950702776,33.83086439759981
7518,6465,Santa Ana River,-117.8797614858222,33.823970086532064
7519,7745,Santa Ana River,-117.87104954371941,33.82088634845677
7520,7817,Santa Ana River,-117.86933772356286,33.805403282454535
7521,7700,Santa Ana River,-117.82489201153118,33.82451502850398
7522,7878,Santa Ana River,-117.83331970267116,33.82213364935129
7523,6749,Santa Ana River,-117.81922816379088,33.82033982982946
7524,7872,Santa Ana River,-117.82128399839058,33.815516863785405
7525,7014,Santa Ana River,-117.82400712662978,33.81114150439771
7526,7961,Santa Ana River,-117.81765225182043,33.791493939365694
7527,7913,Santa Ana River,-117.81452626179907,33.80926749698317
7528,7913,Santa Ana River,-117.8143098976625,33.80815080163562
7529,7530,Santa Ana River,-117.82854958860557,33.80119170373946
7530,6764,Santa Ana River,-117.83071266953016,33.80140298721588
7531,7907,Santa Ana River,-117.82819155747325,33.78672252836368
7532,7907,Santa Ana River,-117.8285632758944,33.78492125124299
7533,6732,Santa Ana River,-117.85090335229108,33.79692051731849
7534,6726,Santa Ana River,-117.85627849851777,33.797173224449445
7535,6671,Santa Ana River,-117.84115946681027,33.79417613181863
7536,6737,Santa Ana River,-117.83798403597547,33.785123519410185
7537,7422,Santa Ana River,-117.85484299340202,33.77985755013552
7538,7922,Santa Ana River,-117.83876521755977,33.777821388508926
7539,7808,Santa Ana River,-117.8688635826365,33.79363351493002
7540,7539,Santa Ana River,-117.8669715450745,33.791277172475375
7541,6729,Santa Ana River,-117.8735080604651,33.78914735505951
7542,6669,Santa Ana River,-117.86400017474472,33.78537520169304
7543,6734,Santa Ana River,-117.87804272501796,33.774770221282985
7544,7171,Santa Ana River,-117.86194427053528,33.76586668035239
7545,6682,Santa Ana River,-117.8764477068951,33.7568121667946
7546,7734,Santa Ana River,-117.88881271198034,33.76805914170856
7547,7806,Santa Ana River,-117.88365577097181,33.76728183274132
7548,7125,Santa Ana River,-117.88372476508809,33.76241944656741
7549,7125,Santa Ana River,-117.88602422259231,33.762139195198486
7550,7733,Santa Ana River,-117.89501426708006,33.7641290926349
7551,7550,Santa Ana River,-117.88946571216613,33.76411238064209
7552,7967,Santa Ana River,-117.93583458288698,33.703040296596775
7553,7555,Santa Ana River,-117.97720260888332,33.710747990339776
7554,7058,Santa Ana River,-117.975023454304,33.710709528739244
7555,7059,Santa Ana River,-117.9739445869617,33.708979953376584
7556,6350,Santa Ana River,-117.97635651987609,33.696946267381904
7557,7780,Santa Ana River,-117.98615266026808,33.669993722747435
7558,7779,Santa Ana River,-117.98537658756,33.66309416776137
7559,6686,Santa Ana River,-117.94182825632166,33.645640333747195
7560,7185,Santa Ana River,-117.91367003236067,33.700960592024316
7561,6540,Santa Ana River,-117.87841467832942,33.844101306006394
7562,6941,Santa Ana River,-117.80647241004647,33.92618951674913
7563,6941,Santa Ana River,-117.80638104372952,33.93080439320525
7564,6940,Santa Ana River,-117.80500134857951,33.93157600863728
7565,7161,Santa Ana River,-117.83472171274299,33.929652839415645
7566,6926,Santa Ana River,-117.83915168934715,33.90863327414475
7567,6923,Santa Ana River,-117.8412234756827,33.90194740427104
7568,7828,Santa Ana River,-117.85071217626108,33.873080446802966
7569,7827,Santa Ana River,-117.8492145800621,33.86944492343589
7570,7827,Santa Ana River,-117.85388846013733,33.86978140385408
7571,6929,Santa Ana River,-117.83081477205695,33.90623709920733
7572,7573,Santa Ana River,-117.84507159257572,33.88372873315821
7573,7830,Santa Ana River,-117.8442928080883,33.885842917482975
7574,6867,Santa Ana River,-117.83249429241141,33.880954691268705
7575,7576,Santa Ana River,-117.82539932110281,33.88996458511798
7576,6910,Santa Ana River,-117.82322365056072,33.889759090253904
7577,7843,Santa Ana River,-117.8278937760341,33.88411530529213
7578,7647,Santa Ana River,-117.82342577756665,33.882954280051976
7579,7847,Santa Ana River,-117.84430623420724,33.86900809863323
7580,7847,Santa Ana River,-117.85115853556772,33.8678010770062
7581,6394,Santa Ana River,-117.9043100127657,33.727696124534205
7582,7449,Santa Ana River,-117.9023011736423,33.683321757123466
7583,7582,Santa Ana River,-117.90489991326379,33.68222856178045
7584,7859,Santa Ana River,-117.9096794686362,33.69328021117408
7585,7863,Santa Ana River,-117.91623297711178,33.68269185246195
7586,7865,Santa Ana River,-117.91639357866597,33.69011679522189
7587,7789,Santa Ana River,-117.92058300185657,33.6891377455088
7588,6340,Santa Ana River,-117.92650015158908,33.69425694947498
7589,6278,Santa Ana River,-117.92398114525258,33.67387393067117
7590,6268,Santa Ana River,-117.92228160256963,33.65702297259428
7591,7592,Santa Ana River,-117.94108723577669,33.65118564370048
7592,6253,Santa Ana River,-117.94496244665697,33.649900327133686
7593,7559,Santa Ana River,-117.94030854433794,33.648895378852785
7594,6953,Santa Ana River,-117.94371837731413,33.62669864428456
7595,7594,Santa Ana River,-117.9372513246098,33.63088001475829
7596,7552,Santa Ana River,-117.93216174576179,33.70321262746556
7597,7756,Santa Ana River,-117.94429858490906,33.67603564524419
7598,7726,Santa Ana River,-117.95191477782342,33.648688545234265
7599,7598,Santa Ana River,-117.95033745529395,33.65422135308191
7600,7769,Santa Ana River,-117.94467182419052,33.69894357366298
7601,6925,Santa Ana River,-117.8310325703362,33.89774675574266
7602,7889,Santa Ana River,-117.84989530237894,33.879910474935066
7603,6596,Santa Ana River,-117.8357817288152,33.87859320935101
7604,7845,Santa Ana River,-117.83583330981179,33.87184188847914
7605,6619,Santa Ana River,-117.80723648773821,33.890897885705066
7606,7773,Santa Ana River,-117.96850392325194,33.706671318408866
7607,6372,Santa Ana River,-117.97893406584578,33.7033400903558
7608,6266,Santa Ana River,-117.97871010490243,33.66174448926494
7609,6325,Santa Ana River,-117.9998856878598,33.686424108799784
7610,7737,Santa Ana River,-117.88971958613999,33.7790087857296
7611,7821,Santa Ana River,-117.85714329034666,33.85699430761119
7612,7820,Santa Ana River,-117.85678181850551,33.85144151552431
7613,7802,Santa Ana River,-117.85420476321323,33.77586312832639
7614,7805,Santa Ana River,-117.8684148123265,33.768974293382016
7615,7806,Santa Ana River,-117.87433846934718,33.773629369625525
7616,7169,Santa Ana River,-117.88721500262682,33.756646849541646
7617,7732,Santa Ana River,-117.89793685389998,33.76112291945984
7618,7137,Santa Ana River,-117.84877632817613,33.803251884967125
7619,6740,Santa Ana River,-117.8499482963707,33.78506805069841
7620,7802,Santa Ana River,-117.85374224495945,33.77875268415795
7621,7803,Santa Ana River,-117.85844471653917,33.776414601872666
7622,7804,Santa Ana River,-117.86823939653365,33.77238027843224
7623,6748,Santa Ana River,-117.82927622183558,33.80745454722927
7624,7810,Santa Ana River,-117.86911419499128,33.800843019013584
7625,7809,Santa Ana River,-117.86829128479647,33.79746236329441
7626,7807,Santa Ana River,-117.87389123721707,33.79204436562756
7627,7892,Santa Ana River,-117.87948441590953,33.787147010651566
7628,6728,Santa Ana River,-117.8704167495945,33.787321596787216
7629,7740,Santa Ana River,-117.88094851359466,33.78467278799032
7630,7009,Santa Ana River,-117.86623518713131,33.77830405155139
7631,7736,Santa Ana River,-117.88590129592966,33.775971059851805
7632,6771,Santa Ana River,-117.76170675409595,33.78722723612839
7633,7632,Santa Ana River,-117.76730644563503,33.780469369234
7634,6771,Santa Ana River,-117.76525544166648,33.78978238922665
7635,7917,Santa Ana River,-117.78628942669144,33.81579246890519
7636,7856,Santa Ana River,-117.80012623975628,33.805789127070724
7637,7915,Santa Ana River,-117.79694730332014,33.812320209088426
7638,7915,Santa Ana River,-117.79640971071007,33.8162170525307
7639,7915,Santa Ana River,-117.7991799517757,33.81650744625789
7640,6954,Santa Ana River,-117.69550993912901,33.87984604164754
7641,7481,Santa Ana River,-117.70358716667076,33.88231164727297
7642,6859,Santa Ana River,-117.70696322609618,33.87776232580514
7643,7482,Santa Ana River,-117.7044039701812,33.88770075265619
7644,7083,Santa Ana River,-117.70899672256097,33.89124320769989
7645,6920,Santa Ana River,-117.8186806351311,33.89310427080452
7646,6620,Santa Ana River,-117.82498989057382,33.871457360972286
7647,7844,Santa Ana River,-117.82465685196158,33.878377000619636
7648,7850,Santa Ana River,-117.8298560390279,33.8673415214181
7649,7849,Santa Ana River,-117.83421603009315,33.867723342689146
7650,7848,Santa Ana River,-117.8381152401802,33.86773310307287
7651,7846,Santa Ana River,-117.83761079728416,33.86887390995696
7652,6595,Santa Ana River,-117.84153758411813,33.87643075260426
7653,6921,Santa Ana River,-117.80660731576549,33.89836911677035
7654,7429,Santa Ana River,-117.80064491621073,33.896000377151694
7655,7496,Santa Ana River,-117.81210659213866,33.880153042867775
7656,6909,Santa Ana River,-117.81784884092392,33.87739943994764
7657,6874,Santa Ana River,-117.81831186125922,33.870727373808144
7658,7851,Santa Ana River,-117.82466288811298,33.866748725656834
7659,7925,Santa Ana River,-117.76481164633607,33.88890510652931
7660,7927,Santa Ana River,-117.76049258912496,33.88270120037642
7661,7928,Santa Ana River,-117.75858987773859,33.88090496670989
7662,7931,Santa Ana River,-117.75863514180847,33.88483238766332
7663,7932,Santa Ana River,-117.75774654666995,33.878880528519176
7664,6936,Santa Ana River,-117.77480286743102,33.898257025713086
7665,6900,Santa Ana River,-117.77059643214207,33.88451716043381
7666,6848,Santa Ana River,-117.76805027695718,33.87182768996078
7667,7483,Santa Ana River,-117.77136881505368,33.87052591504559
7668,7896,Santa Ana River,-117.79479818622957,33.86594194007793
7669,6878,Santa Ana River,-117.80561538926034,33.866113333844865
7670,6878,Santa Ana River,-117.80240654037831,33.86300658205971
7671,7500,Santa Ana River,-117.79601209860665,33.858303588774554
7672,6839,Santa Ana River,-117.73408810977968,33.85827306818118
7673,7752,Santa Ana River,-117.77371104114081,33.859635114151416
7674,7900,Santa Ana River,-117.77729827895075,33.85228874666794
7675,7902,Santa Ana River,-117.77807385918835,33.86002831907486
